tenant_id,transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,channel
demo_business_001,T0000358,2024-08-26,C000,P008,1,3.25,3.25,cash,retail
demo_business_001,T0000359,2024-08-26,C000,P005,2,5.25,10.5,mobile_wallet,retail
demo_business_001,T0000361,2024-08-26,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000366,2024-08-26,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000363,2024-08-26,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000364,2024-08-26,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000365,2024-08-26,C000,P008,2,3.25,6.5,card,retail
demo_business_001,T0000367,2024-08-26,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0000368,2024-08-26,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000369,2024-08-26,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0000370,2024-08-26,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000352,2024-08-26,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0000362,2024-08-26,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0000351,2024-08-26,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000350,2024-08-26,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000349,2024-08-26,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000331,2024-08-26,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000332,2024-08-26,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0000333,2024-08-26,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000334,2024-08-26,C000,P007,3,3.5,10.5,card,retail
demo_business_001,T0000336,2024-08-26,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0000337,2024-08-26,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0000338,2024-08-26,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0000339,2024-08-26,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000335,2024-08-26,C000,P011,2,6.95,13.9,mobile_wallet,retail
demo_business_001,T0000341,2024-08-26,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000342,2024-08-26,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0000343,2024-08-26,C000,P008,3,3.25,9.75,card,retail
demo_business_001,T0000344,2024-08-26,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0000345,2024-08-26,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000346,2024-08-26,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000347,2024-08-26,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0000348,2024-08-26,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000340,2024-08-26,C000,P012,1,14.0,14.0,mobile_wallet,retail
demo_business_001,T0000405,2024-08-27,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000404,2024-08-27,C000,P009,2,3.0,6.0,card,retail
demo_business_001,T0000403,2024-08-27,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000402,2024-08-27,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0000397,2024-08-27,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0000400,2024-08-27,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0000399,2024-08-27,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000398,2024-08-27,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000406,2024-08-27,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000401,2024-08-27,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0000407,2024-08-27,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0000416,2024-08-27,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0000409,2024-08-27,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000410,2024-08-27,C000,P008,1,3.25,3.25,cash,retail
demo_business_001,T0000411,2024-08-27,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000412,2024-08-27,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0000413,2024-08-27,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0000414,2024-08-27,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000415,2024-08-27,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0000396,2024-08-27,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0000417,2024-08-27,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0000418,2024-08-27,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0000408,2024-08-27,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0000395,2024-08-27,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000373,2024-08-27,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000393,2024-08-27,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0000394,2024-08-27,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000372,2024-08-27,C000,P007,1,3.5,3.5,mobile_wallet,retail
demo_business_001,T0000374,2024-08-27,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000375,2024-08-27,C000,P005,2,5.25,10.5,mobile_wallet,retail
demo_business_001,T0000376,2024-08-27,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000377,2024-08-27,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0000378,2024-08-27,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000379,2024-08-27,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0000380,2024-08-27,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0000381,2024-08-27,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000371,2024-08-27,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000383,2024-08-27,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000382,2024-08-27,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0000391,2024-08-27,C000,P014,2,12.0,24.0,card,retail
demo_business_001,T0000390,2024-08-27,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0000389,2024-08-27,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0000392,2024-08-27,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0000387,2024-08-27,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0000386,2024-08-27,C000,P009,2,3.0,6.0,cash,retail
demo_business_001,T0000385,2024-08-27,C000,P009,1,3.0,3.0,mobile_wallet,retail
demo_business_001,T0000384,2024-08-27,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0000388,2024-08-27,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000444,2024-08-28,C000,P009,1,3.0,3.0,mobile_wallet,retail
demo_business_001,T0000452,2024-08-28,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0000445,2024-08-28,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000446,2024-08-28,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0000447,2024-08-28,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000448,2024-08-28,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0000449,2024-08-28,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0000450,2024-08-28,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0000451,2024-08-28,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0000453,2024-08-28,C000,P005,2,5.25,10.5,card,retail
demo_business_001,T0000458,2024-08-28,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000455,2024-08-28,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0000456,2024-08-28,C000,P002,1,4.5,4.5,cash,retail
demo_business_001,T0000464,2024-08-28,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0000459,2024-08-28,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0000460,2024-08-28,C000,P014,2,12.0,24.0,card,retail
demo_business_001,T0000461,2024-08-28,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000462,2024-08-28,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000463,2024-08-28,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0000443,2024-08-28,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0000454,2024-08-28,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000442,2024-08-28,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000457,2024-08-28,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0000440,2024-08-28,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0000441,2024-08-28,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0000419,2024-08-28,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0000420,2024-08-28,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000421,2024-08-28,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000422,2024-08-28,C000,P015,2,15.0,30.0,mobile_wallet,retail
demo_business_001,T0000424,2024-08-28,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000425,2024-08-28,C000,P013,2,18.0,36.0,mobile_wallet,retail
demo_business_001,T0000426,2024-08-28,C000,P004,2,4.95,9.9,mobile_wallet,retail
demo_business_001,T0000427,2024-08-28,C000,P001,1,3.25,3.25,cash,retail
demo_business_001,T0000428,2024-08-28,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000423,2024-08-28,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000430,2024-08-28,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0000431,2024-08-28,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0000432,2024-08-28,C000,P007,2,3.5,7.0,card,retail
demo_business_001,T0000433,2024-08-28,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0000434,2024-08-28,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0000435,2024-08-28,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000436,2024-08-28,C000,P013,3,18.0,54.0,card,retail
demo_business_001,T0000437,2024-08-28,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000438,2024-08-28,C000,P003,2,4.75,9.5,mobile_wallet,retail
demo_business_001,T0000439,2024-08-28,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0000429,2024-08-28,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000504,2024-08-29,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0000503,2024-08-29,C000,P016,2,25.0,50.0,card,retail
demo_business_001,T0000502,2024-08-29,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000501,2024-08-29,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0000500,2024-08-29,C000,P016,3,25.0,75.0,card,retail
demo_business_001,T0000494,2024-08-29,C000,P002,2,4.5,9.0,cash,retail
demo_business_001,T0000498,2024-08-29,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0000497,2024-08-29,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0000496,2024-08-29,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000505,2024-08-29,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0000499,2024-08-29,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0000506,2024-08-29,C000,P007,2,3.5,7.0,card,retail
demo_business_001,T0000518,2024-08-29,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000508,2024-08-29,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0000509,2024-08-29,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000510,2024-08-29,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0000511,2024-08-29,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0000512,2024-08-29,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000513,2024-08-29,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0000514,2024-08-29,C000,P013,2,18.0,36.0,card,retail
demo_business_001,T0000515,2024-08-29,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0000516,2024-08-29,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0000517,2024-08-29,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0000493,2024-08-29,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000519,2024-08-29,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0000507,2024-08-29,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0000492,2024-08-29,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0000495,2024-08-29,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0000490,2024-08-29,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000491,2024-08-29,C000,P007,2,3.5,7.0,mobile_wallet,retail
demo_business_001,T0000465,2024-08-29,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0000466,2024-08-29,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0000467,2024-08-29,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0000468,2024-08-29,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000469,2024-08-29,C000,P003,3,4.75,14.25,mobile_wallet,retail
demo_business_001,T0000470,2024-08-29,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0000471,2024-08-29,C000,P008,1,3.25,3.25,cash,retail
demo_business_001,T0000473,2024-08-29,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000474,2024-08-29,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000475,2024-08-29,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000476,2024-08-29,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0000477,2024-08-29,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000472,2024-08-29,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000479,2024-08-29,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000478,2024-08-29,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0000488,2024-08-29,C000,P007,2,3.5,7.0,card,retail
demo_business_001,T0000487,2024-08-29,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0000486,2024-08-29,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0000485,2024-08-29,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000489,2024-08-29,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000483,2024-08-29,C000,P014,2,12.0,24.0,card,retail
demo_business_001,T0000482,2024-08-29,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0000481,2024-08-29,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000480,2024-08-29,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000484,2024-08-29,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000562,2024-08-30,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0000561,2024-08-30,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0000560,2024-08-30,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000559,2024-08-30,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0000558,2024-08-30,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0000555,2024-08-30,C000,P003,2,4.75,9.5,mobile_wallet,retail
demo_business_001,T0000556,2024-08-30,C000,P012,2,14.0,28.0,mobile_wallet,retail
demo_business_001,T0000554,2024-08-30,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0000553,2024-08-30,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0000552,2024-08-30,C000,P007,3,3.5,10.5,card,retail
demo_business_001,T0000563,2024-08-30,C000,P012,2,14.0,28.0,card,retail
demo_business_001,T0000557,2024-08-30,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000564,2024-08-30,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000577,2024-08-30,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000566,2024-08-30,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0000567,2024-08-30,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000568,2024-08-30,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000569,2024-08-30,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0000570,2024-08-30,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0000571,2024-08-30,C000,P013,2,18.0,36.0,card,retail
demo_business_001,T0000572,2024-08-30,C000,P004,2,4.95,9.9,mobile_wallet,retail
demo_business_001,T0000573,2024-08-30,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000578,2024-08-30,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0000574,2024-08-30,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0000575,2024-08-30,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000576,2024-08-30,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000551,2024-08-30,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000565,2024-08-30,C000,P014,3,12.0,36.0,card,retail
demo_business_001,T0000550,2024-08-30,C000,P014,2,12.0,24.0,card,retail
demo_business_001,T0000524,2024-08-30,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0000548,2024-08-30,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000549,2024-08-30,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000520,2024-08-30,C000,P001,1,3.25,3.25,cash,retail
demo_business_001,T0000521,2024-08-30,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0000522,2024-08-30,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000523,2024-08-30,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000525,2024-08-30,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0000526,2024-08-30,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0000527,2024-08-30,C000,P010,1,7.5,7.5,cash,retail
demo_business_001,T0000529,2024-08-30,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000530,2024-08-30,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000531,2024-08-30,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0000532,2024-08-30,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0000533,2024-08-30,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0000528,2024-08-30,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000535,2024-08-30,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000534,2024-08-30,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0000546,2024-08-30,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0000545,2024-08-30,C000,P008,1,3.25,3.25,cash,retail
demo_business_001,T0000544,2024-08-30,C000,P007,1,3.5,3.5,mobile_wallet,retail
demo_business_001,T0000543,2024-08-30,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000542,2024-08-30,C000,P016,2,25.0,50.0,cash,retail
demo_business_001,T0000547,2024-08-30,C000,P007,2,3.5,7.0,mobile_wallet,retail
demo_business_001,T0000540,2024-08-30,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0000539,2024-08-30,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0000538,2024-08-30,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000537,2024-08-30,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000536,2024-08-30,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000541,2024-08-30,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0000621,2024-08-31,C000,P013,2,18.0,36.0,mobile_wallet,retail
demo_business_001,T0000620,2024-08-31,C000,P014,1,12.0,12.0,mobile_wallet,retail
demo_business_001,T0000619,2024-08-31,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0000618,2024-08-31,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000617,2024-08-31,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000614,2024-08-31,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0000615,2024-08-31,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000613,2024-08-31,C000,P011,2,6.95,13.9,mobile_wallet,retail
demo_business_001,T0000611,2024-08-31,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0000610,2024-08-31,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000622,2024-08-31,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000616,2024-08-31,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0000623,2024-08-31,C000,P012,1,14.0,14.0,mobile_wallet,retail
demo_business_001,T0000609,2024-08-31,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0000625,2024-08-31,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0000626,2024-08-31,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0000627,2024-08-31,C000,P013,2,18.0,36.0,cash,retail
demo_business_001,T0000628,2024-08-31,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000629,2024-08-31,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0000630,2024-08-31,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0000631,2024-08-31,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0000632,2024-08-31,C000,P014,3,12.0,36.0,card,retail
demo_business_001,T0000633,2024-08-31,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0000634,2024-08-31,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0000635,2024-08-31,C000,P010,2,7.5,15.0,card,retail
demo_business_001,T0000636,2024-08-31,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0000637,2024-08-31,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0000624,2024-08-31,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0000608,2024-08-31,C000,P003,1,4.75,4.75,cash,retail
demo_business_001,T0000612,2024-08-31,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0000606,2024-08-31,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0000580,2024-08-31,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0000581,2024-08-31,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0000582,2024-08-31,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0000583,2024-08-31,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0000584,2024-08-31,C000,P004,3,4.95,14.85,card,retail
